key1 key2 current-time capacity load life-time deleted?
 61 55 0 1 0 -1 0 
 66 64 0 1 0 -1 0 
 82 38 0 1 0 -1 0 
 62 50 0 1 0 -1 0 
 36 2 0 1 0 -1 0 
 20 40 0 1 1 0.40230966523156125 0 
 5 68 0 1 0 -1 0 
 69 64 0 1 0 -1 0 
 83 86 0 1 0 -1 0 
 1 65 0 1 0 -1 0 
 83 66 0 1 0 -1 0 
 48 64 0 1 0 -1 0 
 82 73 0 1 1 0.6031731647363707 0 
 87 67 0 1 0 -1 0 
 59 53 0 1 0 -1 0 
 67 70 0 1 0 -1 0 
 5 34 0 1 0 -1 0 
 20 43 0 1 1 0.38548105493028717 0 
 89 81 0 1 0 -1 0 
 59 77 0 1 0 -1 0 
 99 77 0 1 0 -1 0 
 79 52 0 1 0 -1 0 
 10 6 0 1 0 -1 0 
 99 76 0 1 0 -1 0 
 15 56 0 1 0 -1 0 
 57 17 0 1 0 -1 0 
 22 76 0 1 0 -1 0 
 21 68 0 1 0 -1 0 
 91 88 0 1 0 -1 0 
 75 11 0 1 0 -1 0 
 17 84 0 1 0 -1 0 
 79 44 0 1 0 -1 0 
 57 11 0 1 0 -1 0 
 63 80 0 1 0 -1 0 
 13 68 0 1 0 -1 0 
 37 31 0 1 0 -1 0 
 70 47 0 1 0 -1 0 
 54 1 0 1 0 -1 0 
 13 25 0 1 0 -1 0 
 13 2 0 1 0 -1 0 
 32 60 0 1 0 -1 0 
 66 80 0 1 0 -1 0 
 71 36 0 1 0 -1 0 
 35 78 0 1 1 3.2297653705929315 0 
 20 46 0 1 0 -1 0 
 48 34 0 1 0 -1 0 
 58 76 0 1 0 -1 0 
 92 98 0 1 0 -1 0 
 53 31 0 1 0 -1 0 
 33 16 0 1 0 -1 0 
 20 73 0 1 1 0.7243694891042614 0 
 82 26 0 1 0 -1 0 
 76 84 0 1 0 -1 0 
 82 91 0 1 0 -1 0 
 84 11 0 1 0 -1 0 
 46 12 0 1 0 -1 0 
 54 36 0 1 0 -1 0 
 89 55 0 1 0 -1 0 
 9 43 0 1 1 4.432696918546915 0 
 62 75 0 1 0 -1 0 
 20 8 0 1 0 -1 0 
 57 78 0 1 0 -1 0 
 83 45 0 1 1 1.9267674393874297 0 
 22 60 0 1 0 -1 0 
 35 26 0 1 0 -1 0 
 70 74 0 1 0 -1 0 
 76 88 0 1 0 -1 0 
 48 77 0 1 0 -1 0 
 30 52 0 1 0 -1 0 
 62 25 0 1 0 -1 0 
 9 56 0 1 1 1.8437232766500244 0 
 96 25 0 1 0 -1 0 
 21 98 0 1 0 -1 0 
 33 98 0 1 0 -1 0 
 25 29 0 1 0 -1 0 
 100 48 0 1 0 -1 0 
 91 84 0 1 0 -1 0 
 96 100 0 1 0 -1 0 
 36 81 0 1 0 -1 0 
 35 80 0 1 0 -1 0 
 95 70 0 1 0 -1 0 
 32 91 0 1 0 -1 0 
 48 3 0 1 0 -1 0 
 83 59 0 1 0 -1 0 
 82 16 0 1 1 0.34829091432267967 0 
 70 55 0 1 0 -1 0 
 73 52 0 1 0 -1 0 
 32 81 0 1 0 -1 0 
 36 70 0 1 0 -1 0 
 63 64 0 1 0 -1 0 
 20 97 0 1 0 -1 0 
 58 31 0 1 0 -1 0 
 58 42 0 1 0 -1 0 
 91 65 0 1 0 -1 0 
 35 1 0 1 0 -1 0 
 94 65 0 1 1 0.7380034507540082 0 
 79 68 0 1 0 -1 0 
 67 50 0 1 0 -1 0 
 71 26 0 1 0 -1 0 
 82 84 0 1 0 -1 0 
 89 98 0 1 0 -1 0 
 91 40 0 1 0 -1 0 
