key current-time xcor ycor available-power actual-power
 71 0 9.35020693701587 -11.935366163520843 0 0 
 54 0 -7.747113682295303 -6.205095144288938 0 0 
 97 0 -2.194568997568614 13.30199059658872 0 0 
 75 0 2.309220205651323 -12.469344555088238 0 0 
 22 0 10.131659517797399 -18.808484844177244 0 0 
 72 0 -6.716313975580946 5.17208171967855 0 0 
 21 0 4.901958398057999 -17.41742779774961 0 0 
 47 0 10.751767313260462 -13.732064158773067 1 1 
 86 0 10.394808235635091 0.823722426386864 0 0 
 8 0 7.948062500003392 -17.811361590645667 0 0 
 88 0 -16.142041697570043 10.173853854346483 0 0 
 25 0 2.1192570694876554 -10.813577303228712 0 0 
 59 0 18.180355758865733 -15.388055807826992 0 0 
 27 0 -11.189592556651393 4.269032588839227 0 0 
 90 0 -13.88640442540204 -14.762544917202801 1 1 
 85 0 -9.213546783094387 5.778353378692322 0 0 
 33 0 -17.455957914955018 -5.432479142517298 0 0 
 74 0 4.294026088304236 6.342408077230969 0 0 
 78 0 -13.139719823241883 11.974955355486951 2 2 
 11 0 12.774962659870212 -5.44959085273428 -1 -1 
 23 0 -1.559131119252032 -12.07929378262139 0 0 
 62 0 -16.90571955470074 -14.171430479246958 0 0 
 38 0 -18.408285278379054 -11.314453834501334 0 0 
 41 0 -8.38986023250331 1.0703851957216015 0 0 
 83 0 -8.330046277468515 -12.838833987843632 0 0 
 81 0 6.526022112966827 6.314892941143312 0 0 
 40 0 7.346227296336144 -3.5639065448544613 0 0 
 51 0 -10.509858499747981 7.511534704588395 2 2 
 13 0 9.116954398376864 -5.915856513648127 0 0 
 4 0 -7.889715554323866 7.756423146160419 0 0 
 94 0 9.119415295771681 -14.558035425363064 0 0 
 95 0 -0.6517130949286208 4.1409832327499645 0 0 
 9 0 -19.019185429239737 -18.034749954853933 0 0 
 43 0 11.58187443463768 -8.43551760031474 -1 -1 
 58 0 -16.06788326684541 -2.9813630672241214 0 0 
 28 0 17.77523345435538 -3.1846730679562265 0 0 
 45 0 -1.373006915155695 -0.32324261979493546 0 0 
 84 0 -5.896220926314064 -18.912124089736764 0 0 
 87 0 -12.54382081282866 -7.254730622000527 0 0 
 93 0 4.790583045473718 -7.812828353728267 0 0 
 73 0 -18.485852240446143 -18.657543079857955 0 0 
 31 0 3.4582637117855874 6.407701861567096 0 0 
 57 0 -5.396805603989286 -17.001235990539097 0 0 
 89 0 -6.023658907072983 9.011969481449288 0 0 
 65 0 6.462659922186656 3.6579798681790865 -1 -1 
 6 0 18.334413158173323 13.168980751841618 0 0 
 14 0 -1.0483303015900516 5.350728491530297 0 0 
 2 0 15.0893787884119 -9.716826624885517 0 0 
 34 0 15.00455751685032 19.31864409269023 0 0 
 5 0 -12.3932976121144 -17.577901219680296 0 0 
 18 0 -4.7612461339057575 12.029357460272344 0 0 
 29 0 7.663081751996629 17.77828098332731 0 0 
 1 0 -3.190060950250411 8.558612698715786 0 0 
 46 0 -3.665097899386584 -4.903635056296218 0 0 
 77 0 -0.5496655703371306 -5.611542808638021 -2 -2 
 32 0 -14.870523143280213 1.5857124676486358 0 0 
 66 0 3.957263438516229 0.41236852656436884 0 0 
 98 0 -5.602686929307269 -18.96501341748186 1 1 
 42 0 -2.289905550147948 14.320121031538843 1 1 
 69 0 -7.448203854966585 -11.180208557159608 0 0 
 19 0 -11.995696483959632 -3.412901561137777 0 0 
 44 0 10.721723543112121 0.1942669775763301 -1 -1 
 76 0 -10.53016319245195 3.0563593439225882 0 0 
 67 0 -16.859773392065666 4.173980918374951 0 0 
 60 0 -7.429564864166071 15.066458410737809 0 0 
 53 0 -15.084398884948058 -6.24277182513425 0 0 
 79 0 -0.37065362121372797 9.275964754204058 0 0 
 35 0 8.655204718601048 -13.028026457484858 0 0 
 99 0 3.141668756633988 14.025423710256689 0 0 
 68 0 -12.662060594468127 -10.924123092322684 -2 -2 
 3 0 2.0036215364770866 4.897473353391857 0 0 
 56 0 6.460263560164663 17.120343966364356 0 0 
 36 0 -8.722332730283387 -19.1914198746034 0 0 
 49 0 17.53555090184402 14.693284071026888 0 0 
 48 0 6.0787301178776945 5.304482129966665 0 0 
