key1 key2 current-time capacity load life-time deleted?
 66 68 0 1 0 -1 0 
 6 14 0 1 0 -1 0 
 23 19 0 1 0 -1 0 
 54 43 0 1 0 -1 0 
 59 75 0 1 0 -1 0 
 56 97 0 1 0 -1 0 
 98 37 0 1 0 -1 0 
 54 19 0 1 0 -1 0 
 2 63 0 1 0 -1 0 
 74 22 0 1 0 -1 0 
 11 53 0 1 0 -1 0 
 91 71 0 1 0 -1 0 
 13 33 0 1 0 -1 0 
 7 71 0 1 0 -1 0 
 43 8 0 1 1 0.410780248399912 0 
 11 22 0 1 0 -1 0 
 55 49 0 1 0 -1 0 
 57 2 0 1 2 0.8723815123421943 0 
 70 50 0 1 0 -1 0 
 62 19 0 1 0 -1 0 
 48 39 0 1 0 -1 0 
 100 80 0 1 0 -1 0 
 16 99 0 1 0 -1 0 
 45 85 0 1 0 -1 0 
 74 61 0 1 0 -1 0 
 85 53 0 1 0 -1 0 
 5 88 0 1 0 -1 0 
 84 3 0 1 0 -1 0 
 16 85 0 1 0 -1 0 
 88 62 0 1 0 -1 0 
 62 39 0 1 0 -1 0 
 87 67 0 1 0 -1 0 
 73 57 0 1 0 -1 0 
 93 44 0 1 0 -1 0 
 28 12 0 1 0 -1 0 
 3 24 0 1 0 -1 0 
 74 62 0 1 0 -1 0 
 95 58 0 1 0 -1 0 
 90 10 0 1 0 -1 0 
 73 58 0 1 0 -1 0 
 74 8 0 1 0 -1 0 
 50 58 0 1 0 -1 0 
 76 33 0 1 0 -1 0 
 67 42 0 1 0 -1 0 
 57 83 0 1 0 -1 0 
 93 88 0 1 0 -1 0 
 82 67 0 1 0 -1 0 
 67 70 0 1 0 -1 0 
 93 67 0 1 0 -1 0 
 41 95 0 1 0 -1 0 
 33 22 0 1 0 -1 0 
 98 63 0 1 0 -1 0 
 97 78 0 1 0 -1 0 
 32 24 0 1 0 -1 0 
 17 16 0 1 0 -1 0 
 56 92 0 1 0 -1 0 
 7 43 0 1 0 -1 0 
 98 85 0 1 0 -1 0 
 58 12 0 1 0 -1 0 
 88 57 0 1 1 1.0008483212417292 0 
 28 82 0 1 0 -1 0 
 55 65 0 1 0 -1 0 
 23 84 0 1 1 4.186345599759102 0 
 19 85 0 1 0 -1 0 
 29 58 0 1 0 -1 0 
 75 18 0 1 0 -1 0 
 68 71 0 1 0 -1 0 
 89 35 0 1 0 -1 0 
 25 22 0 1 0 -1 0 
 91 18 0 1 0 -1 0 
 54 39 0 1 0 -1 0 
 64 75 0 1 0 -1 0 
 3 85 0 1 0 -1 0 
 51 9 0 1 0 -1 0 
 47 99 0 1 0 -1 0 
 73 65 0 1 0 -1 0 
 68 40 0 1 0 -1 0 
 100 65 0 1 0 -1 0 
 90 100 0 1 1 0.39320262719502147 0 
 87 39 0 1 0 -1 0 
 35 15 0 1 0 -1 0 
 41 57 0 1 0 -1 0 
 81 74 0 1 0 -1 0 
 26 99 0 1 0 -1 0 
 5 94 0 1 0 -1 0 
 44 22 0 1 0 -1 0 
 23 57 0 1 0 -1 0 
 93 91 0 1 0 -1 0 
 6 72 0 1 0 -1 0 
 69 53 0 1 0 -1 0 
 55 93 0 1 0 -1 0 
 17 85 0 1 0 -1 0 
 15 46 0 1 0 -1 0 
 95 100 0 1 0 -1 0 
 81 38 0 1 0 -1 0 
 96 50 0 1 0 -1 0 
 88 42 0 1 0 -1 0 
 37 59 0 1 0 -1 0 
 11 90 0 1 0 -1 0 
 73 46 0 1 0 -1 0 
 42 58 0 1 0 -1 0 
 90 80 0 1 0 -1 0 
 88 4 0 1 1 0.6012433555261996 0 
 93 14 0 1 0 -1 0 
 19 18 0 1 0 -1 0 
 78 2 0 1 1 2.5728885076312924 0 
 15 99 0 1 0 -1 0 
 96 57 0 1 0 -1 0 
 86 40 0 1 0 -1 0 
 1 63 0 1 0 -1 0 
 86 87 0 1 2 0.5306351212176351 0 
 26 8 0 1 0 -1 0 
 37 39 0 1 0 -1 0 
 15 42 0 1 0 -1 0 
 94 87 0 1 0 -1 0 
 96 42 0 1 0 -1 0 
 31 98 0 1 0 -1 0 
 20 58 0 1 0 -1 0 
 9 40 0 1 0 -1 0 
 3 43 0 1 0 -1 0 
 51 3 0 1 0 -1 0 
 41 97 0 1 0 -1 0 
 51 10 0 1 0 -1 0 
 94 74 0 1 0 -1 0 
 42 24 0 1 0 -1 0 
 25 83 0 1 0 -1 0 
 95 91 0 1 0 -1 0 
 28 64 0 1 0 -1 0 
 57 65 0 1 0 -1 0 
 28 71 0 1 0 -1 0 
 59 24 0 1 0 -1 0 
 87 44 0 1 2 0.5686998085548303 0 
 20 12 0 1 0 -1 0 
 48 44 0 1 2 0.32538489430765516 0 
 94 22 0 1 0 -1 0 
 47 91 0 1 0 -1 0 
 76 63 0 1 0 -1 0 
 9 92 0 1 0 -1 0 
 23 4 0 1 0 -1 0 
 23 41 0 1 0 -1 0 
 17 36 0 1 0 -1 0 
 13 45 0 1 0 -1 0 
 87 63 0 1 0 -1 0 
 35 85 0 1 0 -1 0 
 16 39 0 1 0 -1 0 
 40 58 0 1 0 -1 0 
 4 38 0 1 0 -1 0 
 79 44 0 1 0 -1 0 
 56 34 0 1 2 0.01282464812646289 0 
 27 57 0 1 1 0.7085027879449566 0 
 58 72 0 1 0 -1 0 
 30 72 0 1 0 -1 0 
 84 14 0 1 0 -1 0 
 20 27 0 1 0 -1 0 
 52 37 0 1 0 -1 0 
 98 3 0 1 0 -1 0 
 81 59 0 1 0 -1 0 
 32 12 0 1 0 -1 0 
 26 82 0 1 0 -1 0 
 77 24 0 1 0 -1 0 
 74 63 0 1 0 -1 0 
 49 15 0 1 0 -1 0 
 90 15 0 1 0 -1 0 
 84 63 0 1 0 -1 0 
 79 66 0 1 0 -1 0 
 41 70 0 1 0 -1 0 
 17 67 0 1 0 -1 0 
 43 46 0 1 0 -1 0 
 16 27 0 1 0 -1 0 
 44 91 0 1 0 -1 0 
 96 43 0 1 0 -1 0 
 88 45 0 1 1 1.4560533092257242 0 
 98 73 0 1 0 -1 0 
 90 45 0 1 0 -1 0 
 55 48 0 1 0 -1 0 
 66 61 0 1 0 -1 0 
 34 19 0 1 0 -1 0 
 45 2 0 1 2 0.31339834721312804 0 
 53 63 0 1 0 -1 0 
 28 14 0 1 0 -1 0 
 55 83 0 1 0 -1 0 
 61 71 0 1 0 -1 0 
 7 91 0 1 0 -1 0 
 88 19 0 1 0 -1 0 
 56 42 0 1 2 0.7034436191279188 0 
