key1 key2 current-time capacity load life-time deleted?
 90 39 0 1 0 -1 0 
 37 54 0 1 0 -1 0 
 83 88 0 1 2 0.3180426680655237 0 
 40 46 0 1 1 0.9717130086065595 0 
 10 71 0 1 0 -1 0 
 93 91 0 1 0 -1 0 
 60 75 0 1 0 -1 0 
 98 27 0 1 0 -1 0 
 79 92 0 1 0 -1 0 
 36 96 0 1 0 -1 0 
 45 17 0 1 0 -1 0 
 36 9 0 1 0 -1 0 
 80 39 0 1 1 0.5789747735588251 0 
 49 92 0 1 0 -1 0 
 57 89 0 1 0 -1 0 
 60 16 0 1 0 -1 0 
 93 85 0 1 0 -1 0 
 36 74 0 1 0 -1 0 
 23 17 0 1 0 -1 0 
 86 20 0 1 0 -1 0 
 60 52 0 1 0 -1 0 
 78 51 0 1 0 -1 0 
 60 89 0 1 0 -1 0 
 100 17 0 1 0 -1 0 
 33 41 0 1 0 -1 0 
 78 21 0 1 0 -1 0 
 77 87 0 1 1 1.3984858211158504 0 
 55 81 0 1 0 -1 0 
 89 46 0 1 1 1.257355955843225 0 
 13 45 0 1 0 -1 0 
 80 88 0 1 0 -1 0 
 80 81 0 1 0 -1 0 
 32 68 0 1 0 -1 0 
 27 96 0 1 0 -1 0 
 57 21 0 1 0 -1 0 
 84 65 0 1 0 -1 0 
 23 96 0 1 0 -1 0 
 28 2 0 1 0 -1 0 
 59 87 0 1 0 -1 0 
 33 84 0 1 0 -1 0 
 90 84 0 1 0 -1 0 
 59 19 0 1 0 -1 0 
 31 63 0 1 0 -1 0 
 31 51 0 1 0 -1 0 
 83 31 0 1 0 -1 0 
 23 99 0 1 0 -1 0 
 100 9 0 1 0 -1 0 
 16 77 0 1 0 -1 0 
 45 58 0 1 1 0.08806949480855261 0 
 28 27 0 1 0 -1 0 
 97 88 0 1 2 0.06846802344064899 0 
 90 89 0 1 0 -1 0 
 49 63 0 1 0 -1 0 
 1 7 0 1 0 -1 0 
 39 22 0 1 0 -1 0 
 20 11 0 1 0 -1 0 
 33 21 0 1 0 -1 0 
 83 76 0 1 0 -1 0 
 76 77 0 1 0 -1 0 
