key1 key2 current-time capacity load life-time deleted?
 46 65 0 1 0 -1 0 
 54 38 0 1 1 1.5167628298974967 0 
 24 5 0 1 0 -1 0 
 96 58 0 1 0 -1 0 
 27 88 0 1 0 -1 0 
 66 33 0 1 0 -1 0 
 29 26 0 1 0 -1 0 
 56 28 0 1 1 0.0657563608550754 0 
 48 74 0 1 0 -1 0 
 48 67 0 1 0 -1 0 
 87 88 0 1 0 -1 0 
 94 99 0 1 0 -1 0 
 28 18 0 1 0 -1 0 
 81 42 0 1 0 -1 0 
 43 81 0 1 0 -1 0 
 63 70 0 1 0 -1 0 
 45 21 0 1 0 -1 0 
 79 53 0 1 0 -1 0 
 4 71 0 1 0 -1 0 
 55 93 0 1 1 0.11025208058623986 0 
 79 33 0 1 0 -1 0 
 33 28 0 1 1 2.1093214239578684 0 
 23 21 0 1 0 -1 0 
 94 40 0 1 0 -1 0 
 75 88 0 1 0 -1 0 
 96 13 0 1 0 -1 0 
 16 97 0 1 1 0.4717832118447523 0 
 46 95 0 1 0 -1 0 
 61 68 0 1 0 -1 0 
 75 58 0 1 1 1.4620531622283082 0 
 43 47 0 1 0 -1 0 
 26 19 0 1 0 -1 0 
 26 71 0 1 0 -1 0 
 40 26 0 1 0 -1 0 
 7 97 0 1 0 -1 0 
 49 65 0 1 0 -1 0 
 56 7 0 1 0 -1 0 
 54 69 0 1 1 1.8190374624412922 0 
 21 71 0 1 0 -1 0 
 43 89 0 1 0 -1 0 
 94 69 0 1 0 -1 0 
 13 90 0 1 0 -1 0 
 67 35 0 1 0 -1 0 
 87 19 0 1 0 -1 0 
 81 19 0 1 0 -1 0 
 47 58 0 1 0 -1 0 
 73 95 0 1 0 -1 0 
 36 19 0 1 0 -1 0 
 20 11 0 1 0 -1 0 
 2 1 0 1 0 -1 0 
 24 76 0 1 0 -1 0 
 85 99 0 1 0 -1 0 
 86 4 0 1 0 -1 0 
 93 13 0 1 2 0.39234359102431443 0 
 24 22 0 1 0 -1 0 
 59 90 0 1 0 -1 0 
 85 61 0 1 0 -1 0 
 66 31 0 1 0 -1 0 
 27 84 0 1 0 -1 0 
 35 38 0 1 0 -1 0 
 49 11 0 1 0 -1 0 
 56 30 0 1 0 -1 0 
 4 69 0 1 0 -1 0 
 57 31 0 1 0 -1 0 
 79 10 0 1 0 -1 0 
 33 70 0 1 0 -1 0 
 91 95 0 1 0 -1 0 
 92 58 0 1 1 3.8769335093698145 0 
 49 77 0 1 0 -1 0 
 62 6 0 1 0 -1 0 
 76 11 0 1 0 -1 0 
 75 62 0 1 0 -1 0 
 6 35 0 1 0 -1 0 
 65 53 0 1 0 -1 0 
 43 72 0 1 0 -1 0 
 87 91 0 1 0 -1 0 
 73 22 0 1 0 -1 0 
 67 10 0 1 0 -1 0 
 48 45 0 1 0 -1 0 
 30 64 0 1 0 -1 0 
 46 35 0 1 0 -1 0 
 54 45 0 1 0 -1 0 
 45 10 0 1 0 -1 0 
 17 21 0 1 0 -1 0 
 57 19 0 1 0 -1 0 
 59 26 0 1 0 -1 0 
 54 76 0 1 0 -1 0 
 59 86 0 1 0 -1 0 
 3 80 0 1 0 -1 0 
 47 95 0 1 0 -1 0 
 71 89 0 1 0 -1 0 
 79 41 0 1 0 -1 0 
 33 4 0 1 0 -1 0 
 100 25 0 1 0 -1 0 
 16 39 0 1 1 1.0072517672396961 0 
 40 6 0 1 0 -1 0 
 88 28 0 1 0 -1 0 
 60 59 0 1 0 -1 0 
 59 64 0 1 0 -1 0 
 83 65 0 1 0 -1 0 
 35 44 0 1 0 -1 0 
 83 80 0 1 0 -1 0 
 43 26 0 1 0 -1 0 
 47 10 0 1 0 -1 0 
 84 4 0 1 0 -1 0 
 49 23 0 1 0 -1 0 
 44 4 0 1 0 -1 0 
 30 80 0 1 0 -1 0 
 48 84 0 1 0 -1 0 
 3 11 0 1 0 -1 0 
 48 37 0 1 0 -1 0 
 35 53 0 1 0 -1 0 
 7 30 0 1 0 -1 0 
 6 22 0 1 0 -1 0 
 92 51 0 1 0 -1 0 
 87 69 0 1 0 -1 0 
 91 75 0 1 0 -1 0 
 24 53 0 1 0 -1 0 
 8 24 0 1 0 -1 0 
 44 37 0 1 0 -1 0 
 48 15 0 1 0 -1 0 
 60 13 0 1 0 -1 0 
 24 30 0 1 0 -1 0 
 41 28 0 1 0 -1 0 
 66 13 0 1 0 -1 0 
 44 21 0 1 0 -1 0 
 81 73 0 1 0 -1 0 
 91 18 0 1 0 -1 0 
 38 89 0 1 0 -1 0 
 48 47 0 1 0 -1 0 
 7 42 0 1 0 -1 0 
 36 38 0 1 0 -1 0 
 2 71 0 1 0 -1 0 
 26 4 0 1 0 -1 0 
 66 98 0 1 0 -1 0 
 8 73 0 1 0 -1 0 
 97 10 0 1 1 0.03786008154916241 0 
 73 65 0 1 0 -1 0 
 77 21 0 1 0 -1 0 
 80 9 0 1 0 -1 0 
 64 25 0 1 0 -1 0 
 36 71 0 1 0 -1 0 
 81 8 0 1 0 -1 0 
 66 35 0 1 1 0.07137314896273315 0 
 24 84 0 1 0 -1 0 
 39 14 0 1 0 -1 0 
 93 92 0 1 1 3.5584181311923526 0 
 35 33 0 1 0 -1 0 
 94 3 0 1 0 -1 0 
 92 50 0 1 0 -1 0 
 99 61 0 1 0 -1 0 
 87 4 0 1 0 -1 0 
 8 97 0 1 0 -1 0 
 46 23 0 1 0 -1 0 
 46 64 0 1 0 -1 0 
 56 24 0 1 0 -1 0 
 8 13 0 1 0 -1 0 
 80 22 0 1 0 -1 0 
 88 18 0 1 1 0.2902353479585873 0 
 46 33 0 1 0 -1 0 
 4 65 0 1 0 -1 0 
 46 10 0 1 0 -1 0 
 97 71 0 1 0 -1 0 
 4 9 0 1 0 -1 0 
 51 90 0 1 0 -1 0 
 31 34 0 1 1 3.1205710919177054 0 
 63 76 0 1 0 -1 0 
 79 38 0 1 0 -1 0 
 92 34 0 1 2 2.4725936761459635 0 
 17 74 0 1 0 -1 0 
 74 30 0 1 0 -1 0 
 40 33 0 1 0 -1 0 
 93 87 0 1 0 -1 0 
 95 19 0 1 0 -1 0 
 16 86 0 1 0 -1 0 
 21 70 0 1 0 -1 0 
 76 59 0 1 0 -1 0 
 56 25 0 1 0 -1 0 
 7 35 0 1 0 -1 0 
 52 37 0 1 0 -1 0 
 55 33 0 1 1 1.5406792438192805 0 
 62 13 0 1 0 -1 0 
 45 41 0 1 0 -1 0 
 65 95 0 1 0 -1 0 
 32 12 0 1 0 -1 0 
 30 70 0 1 0 -1 0 
 8 79 0 1 0 -1 0 
 7 76 0 1 0 -1 0 
 36 86 0 1 0 -1 0 
 79 77 0 1 2 0.39174705158196793 0 
 66 57 0 1 0 -1 0 
 43 53 0 1 0 -1 0 
 13 4 0 1 0 -1 0 
 35 97 0 1 0 -1 0 
 8 6 0 1 0 -1 0 
 67 65 0 1 0 -1 0 
 4 41 0 1 0 -1 0 
 17 88 0 1 0 -1 0 
 63 73 0 1 0 -1 0 
 75 84 0 1 0 -1 0 
 23 82 0 1 0 -1 0 
 17 45 0 1 0 -1 0 
 49 12 0 1 0 -1 0 
