key1 key2 current-time capacity load life-time deleted?
 19 90 0 1 0 -1 0 
 21 88 0 1 0 -1 0 
 47 86 0 1 1 0.5351203780514273 0 
 91 50 0 1 0 -1 0 
 28 80 0 1 0 -1 0 
 69 89 0 1 0 -1 0 
 76 83 0 1 0 -1 0 
 2 45 0 1 0 -1 0 
 8 13 0 1 0 -1 0 
 21 96 0 1 0 -1 0 
 1 49 0 1 0 -1 0 
 15 46 0 1 0 -1 0 
 91 54 0 1 0 -1 0 
 24 91 0 1 0 -1 0 
 7 48 0 1 0 -1 0 
 58 90 0 1 0 -1 0 
 57 82 0 1 0 -1 0 
 73 99 0 1 0 -1 0 
 23 41 0 1 0 -1 0 
 22 60 0 1 0 -1 0 
 66 10 0 1 0 -1 0 
 76 54 0 1 0 -1 0 
 65 12 0 1 0 -1 0 
 57 34 0 1 0 -1 0 
 30 81 0 1 0 -1 0 
 7 34 0 1 0 -1 0 
 97 50 0 1 0 -1 0 
 17 18 0 1 0 -1 0 
 42 36 0 1 1 0.7336149750630797 0 
 75 55 0 1 0 -1 0 
 20 86 0 1 0 -1 0 
 92 51 0 1 0 -1 0 
 56 17 0 1 0 -1 0 
 17 34 0 1 0 -1 0 
 2 43 0 1 0 -1 0 
 31 27 0 1 0 -1 0 
 66 23 0 1 0 -1 0 
 78 4 0 1 0 -1 0 
 8 63 0 1 0 -1 0 
 21 75 0 1 0 -1 0 
 28 70 0 1 0 -1 0 
 64 98 0 1 0 -1 0 
 14 54 0 1 0 -1 0 
 76 36 0 1 0 -1 0 
 78 83 0 1 1 1.103754942998013 0 
 8 12 0 1 0 -1 0 
 52 74 0 1 0 -1 0 
 70 23 0 1 0 -1 0 
 24 42 0 1 0 -1 0 
 89 51 0 1 0 -1 0 
 63 26 0 1 0 -1 0 
 8 4 0 1 0 -1 0 
 65 79 0 1 0 -1 0 
 66 79 0 1 0 -1 0 
 11 82 0 1 0 -1 0 
 69 63 0 1 0 -1 0 
 72 35 0 1 0 -1 0 
 11 100 0 1 0 -1 0 
 17 47 0 1 0 -1 0 
 33 35 0 1 0 -1 0 
 55 95 0 1 0 -1 0 
 36 90 0 1 0 -1 0 
 70 51 0 1 2 0.7638270635373473 0 
 6 51 0 1 0 -1 0 
 82 36 0 1 0 -1 0 
 3 55 0 1 0 -1 0 
 20 98 0 1 1 0.010206039500500693 0 
 99 25 0 1 0 -1 0 
 11 35 0 1 0 -1 0 
 52 22 0 1 0 -1 0 
 17 95 0 1 0 -1 0 
 97 95 0 1 0 -1 0 
 24 98 0 1 0 -1 0 
 32 91 0 1 0 -1 0 
 9 22 0 1 0 -1 0 
 58 97 0 1 0 -1 0 
 73 48 0 1 0 -1 0 
 76 46 0 1 0 -1 0 
 58 51 0 1 0 -1 0 
 77 13 0 1 0 -1 0 
 76 75 0 1 0 -1 0 
 70 18 0 1 0 -1 0 
 18 68 0 1 0 -1 0 
 55 96 0 1 0 -1 0 
 100 81 0 1 0 -1 0 
 40 54 0 1 0 -1 0 
 93 9 0 1 0 -1 0 
 11 65 0 1 0 -1 0 
 89 83 0 1 1 2.1396705798839104 0 
 2 100 0 1 0 -1 0 
 57 54 0 1 0 -1 0 
 64 54 0 1 0 -1 0 
 77 10 0 1 1 0.9231146096853247 0 
 24 73 0 1 1 0.0622336637492773 0 
 38 7 0 1 0 -1 0 
 58 53 0 1 0 -1 0 
 48 81 0 1 0 -1 0 
 27 90 0 1 0 -1 0 
 69 57 0 1 0 -1 0 
 23 35 0 1 0 -1 0 
 52 54 0 1 0 -1 0 
 9 49 0 1 0 -1 0 
 97 57 0 1 0 -1 0 
 26 47 0 1 0 -1 0 
 98 10 0 1 0 -1 0 
 31 1 0 1 0 -1 0 
 75 97 0 1 0 -1 0 
 11 88 0 1 1 0.2996584485820294 0 
 41 85 0 1 0 -1 0 
 15 89 0 1 0 -1 0 
 39 85 0 1 0 -1 0 
 29 26 0 1 0 -1 0 
 76 1 0 1 0 -1 0 
 56 21 0 1 0 -1 0 
 66 55 0 1 0 -1 0 
 5 83 0 1 0 -1 0 
 33 99 0 1 0 -1 0 
 54 90 0 1 0 -1 0 
 44 82 0 1 0 -1 0 
 6 12 0 1 0 -1 0 
 27 54 0 1 0 -1 0 
 84 49 0 1 0 -1 0 
 8 57 0 1 0 -1 0 
 28 37 0 1 0 -1 0 
 66 95 0 1 0 -1 0 
 52 50 0 1 0 -1 0 
 71 7 0 1 0 -1 0 
 73 91 0 1 0 -1 0 
 46 83 0 1 0 -1 0 
