key current-time xcor ycor available-power actual-power
 51 0 -4.5803843781370235 2.223411681322133 0 0 
 41 0 16.64120855550754 7.503446428858043 1 1 
 68 0 2.3720446518267875 16.7282050727602 0 0 
 88 0 4.681616915626045 -5.541631428052687 0 0 
 19 0 9.382077421862615 2.6136019083385134 0 0 
 60 0 -0.500651199591792 -17.951740704084507 0 0 
 39 0 8.711496320351 10.953077859693984 0 0 
 3 0 11.99945034707904 -5.610269769879032 0 0 
 46 0 -3.9752961608975026 7.441685788393412 0 0 
 86 0 -3.560598604515615 17.660137371301293 2 2 
 91 0 16.63079091656566 -14.913010134331373 0 0 
 14 0 13.10962678469507 -15.60924051651545 2 2 
 9 0 10.74239498409935 15.136285025695075 0 0 
 54 0 -10.44526557567982 16.05310619909961 0 0 
 6 0 -15.799466025448648 5.619431647214987 0 0 
 40 0 -11.801209384749129 18.731429704847194 -2 -2 
 7 0 11.248708271883421 -3.438681109253837 0 0 
 69 0 -16.335886024248868 -4.078071057459433 -2 -2 
 84 0 5.856978610683758 13.544631120959876 0 0 
 61 0 14.392771916233977 -8.546940677860416 0 0 
 4 0 6.910769176124458 5.212534005765407 0 0 
 44 0 3.2752019112316497 19.161860417686867 0 0 
 83 0 4.863163843743894 -13.195994159597124 0 0 
 87 0 -12.265928816460463 14.145818758900624 0 0 
 75 0 -18.043264939983935 15.87882697917484 0 0 
 73 0 -19.31579946022321 17.384315517898845 1 1 
 100 0 -12.435906592905697 -11.476227910486163 0 0 
 82 0 -14.062356594195066 -19.435758717839633 0 0 
 79 0 -19.160850218570356 18.596841849548063 0 0 
 2 0 -10.32649160126996 13.657891343308867 0 0 
 17 0 18.147528494304392 6.30096386831473 0 0 
 70 0 3.7730863443688922 -18.266802657761335 0 0 
 95 0 9.708463255719439 2.4320045331933295 2 2 
 42 0 12.369634610060386 14.354222292011602 0 0 
 36 0 -12.240109687152497 -8.465546795467505 0 0 
 52 0 2.934775068397692 -6.507871796146191 0 0 
 98 0 -3.3319361427837344 1.72484059209335 0 0 
 64 0 -9.899545652788618 1.9171033158996647 0 0 
 74 0 -11.310853284749957 -15.686882314789392 0 0 
 29 0 3.8165374658547875 -15.496214566578283 0 0 
 78 0 -5.620387930331583 12.898720786421379 0 0 
 8 0 12.859176993255376 -16.151805505397714 0 0 
 48 0 -17.904213439514038 -7.325702481768327 0 0 
 81 0 -10.81877938784735 15.907407733747391 0 0 
 43 0 19.41293246985472 6.313193961920722 0 0 
 22 0 -12.157131094709138 -12.74097295414168 0 0 
 27 0 19.241956467728258 5.551798805526482 0 0 
 24 0 -15.70432056600717 8.144814101969876 0 0 
 89 0 -13.44458554517958 -5.073043543443221 -1 -1 
 96 0 -7.6546404819024065 -10.12977285910496 0 0 
 99 0 5.361753382425988 -17.75151749608141 0 0 
 21 0 8.656842476251308 -5.389964836457176 0 0 
 25 0 0.4802196024090932 -8.25847909765578 0 0 
 20 0 -8.150671797442586 -6.164535237319319 0 0 
 49 0 10.78445855157774 -13.585247807655259 -2 -2 
 34 0 -10.850252854699539 -8.82746342747255 0 0 
 56 0 18.373411795767115 -16.560347541607378 0 0 
 1 0 -13.328969214770499 5.197462330448331 0 0 
 62 0 -1.641381424644937 -10.870195636489548 0 0 
 13 0 13.275202817032756 0.09583881768755304 0 0 
 28 0 12.351031117261051 10.945984282618957 0 0 
 5 0 -6.159691262822586 16.820603747950873 0 0 
 18 0 1.077541371620031 -18.26218807002044 0 0 
 92 0 13.512181139095794 8.244722063703914 0 0 
 37 0 -0.7303283075330638 7.515819466465695 2 2 
 58 0 -7.629314532153831 0.052720666874706446 0 0 
 35 0 -1.293063796330577 -8.12507926858581 -2 -2 
 76 0 -18.00207782012496 -14.880982715521462 0 0 
 71 0 3.8567544390360595 14.246762127702683 0 0 
 55 0 17.84257356486056 5.825193064907351 0 0 
 57 0 -12.948603708332794 12.907186653411566 0 0 
 80 0 8.725145011267198 2.817987706779689 0 0 
 12 0 2.476151772415423 2.460894513409538 0 0 
 94 0 -9.830599565909086 18.852386834394398 -1 -1 
 11 0 14.189663080790053 -8.098837556636102 0 0 
 10 0 7.287112323531223 -11.137208695524798 0 0 
 32 0 -8.084978857334347 15.181480896554461 0 0 
 45 0 19.24884244533909 -1.3342459639977275 0 0 
 38 0 -16.27074596550255 -0.16096124768874098 0 0 
 93 0 -14.038577351146742 -14.563520297469173 0 0 
 97 0 -16.313478425743558 4.789318698310556 0 0 
 85 0 -1.1407148606234638 -0.6649790294821006 0 0 
 90 0 14.872646500355986 11.457980964417043 0 0 
 67 0 13.599816127349913 18.19773674073185 0 0 
 59 0 -8.528367957750318 -18.594812342988554 0 0 
 30 0 -17.454396862516482 12.798605948037425 0 0 
 65 0 15.11393021856903 -11.555871148193614 0 0 
 47 0 12.05921215141355 8.5000400661784 0 0 
 66 0 5.402939245781757 -6.84384217807986 0 0 
 50 0 -10.165157847056157 -4.07819040680652 0 0 
 26 0 11.74827313637342 0.3275982284765204 0 0 
 15 0 8.71892117024688 -13.816274380816159 0 0 
 33 0 -10.289213425384057 3.9444359887523843 0 0 
 72 0 14.931077189401522 -9.40106961166914 0 0 
 23 0 7.078422260266867 19.410362310270713 0 0 
 63 0 6.891560267108875 9.290635199872805 0 0 
