key1 key2 current-time capacity load life-time deleted?
 22 36 0 1 1 0.8731064865414185 0 
 4 19 0 1 1 0.5936978648181005 0 
 27 23 0 1 1 2.0778574480112346 0 
 39 26 0 1 0 -1 0 
 24 26 0 1 0 -1 0 
 25 27 0 1 1 0.7612547334893913 0 
 7 11 0 1 0 -1 0 
 2 32 0 1 1 2.113240854779131 0 
 3 5 0 1 0 -1 0 
 37 9 0 1 0 -1 0 
 9 4 0 1 0 -1 0 
 21 11 0 1 0 -1 0 
 27 17 0 1 0 -1 0 
 23 21 0 1 0 -1 0 
 40 35 0 1 1 0.6014344203375825 0 
 11 13 0 1 0 -1 0 
 25 4 0 1 0 -1 0 
 1 18 0 1 0 -1 0 
 25 24 0 1 0 -1 0 
 31 21 0 1 0 -1 0 
 31 29 0 1 0 -1 0 
 37 18 0 1 0 -1 0 
 2 8 0 1 0 -1 0 
 1 19 0 1 0 -1 0 
 16 11 0 1 2 0.15425065555682152 0 
 4 33 0 1 0 -1 0 
 10 16 0 1 0 -1 0 
 39 34 0 1 0 -1 0 
 26 6 0 1 0 -1 0 
 22 17 0 1 0 -1 0 
 6 36 0 1 0 -1 0 
 10 32 0 1 0 -1 0 
 14 28 0 1 0 -1 0 
 10 23 0 1 0 -1 0 
 23 13 0 1 1 0.3371552162665333 0 
 7 35 0 1 1 0.09936130844845871 0 
 19 36 0 1 0 -1 0 
 1 26 0 1 0 -1 0 
 5 31 0 1 0 -1 0 
 24 9 0 1 0 -1 0 
 22 11 0 1 0 -1 0 
 38 40 0 1 1 2.81471408512079 0 
 15 33 0 1 1 2.3950183531469924 0 
 26 36 0 1 0 -1 0 
 25 21 0 1 0 -1 0 
 12 8 0 1 0 -1 0 
 3 25 0 1 1 0.33224629843524445 0 
 9 29 0 1 1 1.7435054343549665 0 
 25 32 0 1 0 -1 0 
 6 18 0 1 0 -1 0 
 20 4 0 1 0 -1 0 
 14 18 0 1 0 -1 0 
 32 34 0 1 0 -1 0 
 37 31 0 1 0 -1 0 
 27 11 0 1 1 1.7055777472862437 0 
 34 24 0 1 0 -1 0 
 2 22 0 1 0 -1 0 
 9 14 0 1 0 -1 0 
 8 21 0 1 0 -1 0 
 16 13 0 1 0 -1 0 
 25 22 0 1 1 0.021479487449912068 0 
 20 10 0 1 0 -1 0 
 1 17 0 1 0 -1 0 
 4 21 0 1 0 -1 0 
 17 11 0 1 0 -1 0 
 5 12 0 1 0 -1 0 
 12 11 0 1 1 0.023712870264601307 0 
 24 11 0 1 0 -1 0 
 31 17 0 1 0 -1 0 
 25 18 0 1 0 -1 0 
 5 17 0 1 0 -1 0 
 15 23 0 1 1 0.14948164294620134 0 
 32 11 0 1 1 1.48296568348289 0 
 24 17 0 1 0 -1 0 
 2 11 0 1 0 -1 0 
 39 14 0 1 0 -1 0 
 5 23 0 1 0 -1 0 
 15 12 0 1 0 -1 0 
 36 29 0 1 1 2.10888971184884 0 
 6 33 0 1 0 -1 0 
 7 14 0 1 0 -1 0 
 22 16 0 1 0 -1 0 
 9 33 0 1 1 0.3787956440368622 0 
 22 13 0 1 1 0.7891905163164183 0 
 16 19 0 1 1 1.0608000300702685 0 
 24 21 0 1 0 -1 0 
 2 24 0 1 0 -1 0 
 1 33 0 1 0 -1 0 
 16 18 0 1 0 -1 0 
 32 4 0 1 2 1.2301960057837473 0 
 3 40 0 1 0 -1 0 
 30 27 0 1 1 1.3615563656440028 0 
 25 22 0.021479487449912068 1 1 0 1 
 25 21 0.021479487449912068 1 0 -1 0 
 22 11 0.021479487449912068 1 0 -1 0 
